,longitude,latitude,owner
1078,30.340472,59.95839399999999,50158479@N05
1079,30.286440999999996,59.923255000000005,75010855@N03
1080,30.286427000000003,59.923171999999994,75010855@N03
1082,30.28645,59.923235999999996,75010855@N03
1083,30.286402000000002,59.923125,75010855@N03
1084,30.286365999999997,59.923193999999995,75010855@N03
1085,30.301740999999996,59.936077000000004,137151232@N05
1086,30.327288,59.935280000000006,137151232@N05
1087,30.298669,59.93898000000001,137151232@N05
1088,30.298583,59.938961,137151232@N05
1089,30.315109000000003,59.93275799999999,78192940@N00
1090,30.274703999999996,59.901179000000006,30888227@N08
1091,30.314733,59.936053,30888227@N08
1092,30.306706,59.933848,25986852@N03
1093,30.257752000000004,59.902049,142785886@N06
1094,30.292258,59.923697,85355933@N00
1095,30.314970000000002,59.942029000000005,155632720@N03
1096,30.317158000000003,59.960058999999994,84054295@N08
1097,30.312369,59.940337,59303276@N06
1098,30.335953999999997,59.932159,96497948@N04
1099,30.293126,59.92635500000001,84054295@N08
1100,30.354322999999997,60.001668,84054295@N08
1101,30.305184999999998,59.92196800000001,138188791@N04
1102,30.315914000000003,59.939321,138188791@N04
1103,30.306729999999998,59.942287,138188791@N04
1104,30.295143,59.938697,138188791@N04
1105,30.308918,59.937472,138188791@N04
1106,30.306558000000003,59.948928,138188791@N04
1107,30.300528999999997,59.924065,138188791@N04
1108,30.318145,59.938429000000006,145414276@N08
1109,30.316482,59.939052000000004,145414276@N08
1110,30.329303000000003,59.935085,138188791@N04
1111,30.305571,59.916461,138188791@N04
1112,30.314283000000003,59.950175,138188791@N04
1113,30.342521,59.933473,138188791@N04
1114,30.306386,59.944523,138188791@N04
1115,30.305474,59.941626,148909932@N06
1116,30.298640000000002,59.93903,148909932@N06
1117,30.299928,59.9396,148909932@N06
1118,30.289541999999997,59.93680500000001,148909932@N06
1119,30.319540000000003,59.93624200000001,127795981@N06
1120,30.319603999999998,59.936239,127795981@N06
1122,30.340933000000003,59.999736999999996,84054295@N08
1123,30.314656,59.970971,96497948@N04
1124,30.314648,59.933322,78192940@N00
1125,30.313017,59.940996999999996,145414276@N08
1126,30.3166,59.950309,145414276@N08
1127,30.338171999999997,59.939813,33277678@N03
1128,30.344561,59.936007999999994,33277678@N03
1129,30.324883000000003,59.935508,127795981@N06
1130,30.30605,59.93955699999999,145565190@N05
1131,30.353871999999996,60.0014,84054295@N08
1132,30.313617999999998,59.93820899999999,63470540@N04
1133,30.327033,59.935191,137151232@N05
1134,30.327927000000003,59.953122,99210278@N08
1135,30.449336,59.917472,139699994@N05
1136,30.449475,59.917375,139699994@N05
1137,30.449469,59.917421999999995,139699994@N05
1138,30.449419,59.917480000000005,139699994@N05
1139,30.44953,59.917591,139699994@N05
1140,30.449346999999996,59.917446999999996,139699994@N05
1141,30.449583,59.917416,139699994@N05
1142,30.449408000000002,59.917449,139699994@N05
1143,30.449888,59.917652000000004,139699994@N05
1145,30.305783,59.990618999999995,131694276@N08
1146,30.307083000000002,59.990596999999994,131694276@N08
1147,30.256102000000002,59.98306899999999,136369523@N04
1148,30.292213,59.923727,85355933@N00
1149,30.273084000000004,59.943796,132895874@N07
1150,30.449536,59.917407999999995,139699994@N05
1151,30.449463,59.917561,139699994@N05
1152,30.4493,59.917563,139699994@N05
1153,30.449475,59.917586,139699994@N05
1154,30.449352,59.917421999999995,139699994@N05
1155,30.4495,59.9174,139699994@N05
1156,30.449075,59.91738,139699994@N05
1157,30.449677,59.917736,139699994@N05
1158,30.449396999999998,59.917446999999996,139699994@N05
1159,30.324507,59.93436,146152811@N07
1160,30.332779,59.921344,146152811@N07
1161,30.334217,59.92088199999999,146152811@N07
1162,30.44953,59.917325,139699994@N05
1163,30.449152,59.917511,139699994@N05
1164,30.345075,59.935021,146152811@N07
1165,30.342971999999996,59.93343,146152811@N07
1166,30.324969,59.935225,146152811@N07
1167,30.273020000000002,59.943881999999995,132895874@N07
1168,30.273921,59.932193999999996,138188791@N04
1169,30.301108000000003,59.922893,138188791@N04
1170,30.292208000000002,59.923722,85355933@N00
1171,30.292254999999997,59.923694,85355933@N00
1172,30.397166,59.947361,130291010@N08
1173,30.317028999999998,59.950401,134351999@N07
1174,30.327844,59.948820999999995,134351999@N07
1175,30.340869,59.945581000000004,134351999@N07
1176,30.328702000000003,59.940041,134351999@N07
1177,30.305528000000002,59.934677,134351999@N07
1178,30.308896999999998,59.931624,53528423@N00
1179,30.316729,59.938159999999996,138188791@N04
1180,30.32514,59.932871,138188791@N04
1181,30.328616999999998,59.940138,138188791@N04
1182,30.304840999999996,59.935042,138188791@N04
1183,30.311837,59.92513,138188791@N04
1184,30.313081,59.923021999999996,138188791@N04
1185,30.30776,59.94953,138188791@N04
1186,30.306408,59.933887,139225521@N03
1187,30.305614000000002,59.934452,139225521@N03
1188,30.288276,59.929437,127795981@N06
1189,30.328831,59.940191000000006,155632720@N03
1190,30.317459000000003,59.937751,138188791@N04
1191,30.314798,59.939772,138188791@N04
1192,30.318446,59.936440000000005,138188791@N04
1193,30.324710999999997,59.935064000000004,138188791@N04
1194,30.301795000000002,59.987616,84054295@N08
1195,30.308768,59.94986899999999,145414276@N08
1196,30.392056,59.948875,30888227@N08
1197,30.449740999999996,59.917525,139699994@N05
1198,30.301472999999998,59.986028000000005,84054295@N08
1199,30.313940000000002,59.938356000000006,63470540@N04
1200,30.292283,59.923671999999996,85355933@N00
1201,30.292275,59.923660999999996,85355933@N00
1202,30.292275,59.923663,85355933@N00
1203,30.292277000000002,59.923663,85355933@N00
1204,30.333296999999998,59.934546999999995,140649494@N07
1205,30.448669,59.917238,139699994@N05
1206,30.449325,59.917522,139699994@N05
1207,30.449775,59.917736,139699994@N05
1208,30.449904999999998,59.918158,139699994@N05
1209,30.449391,59.917552,139699994@N05
1210,30.449510999999998,59.91734399999999,139699994@N05
1211,30.44955,59.917483,139699994@N05
1212,30.449458,59.917438,139699994@N05
1213,30.449477,59.917368999999994,139699994@N05
1214,30.44908,59.917171999999994,139699994@N05
1215,30.449590999999998,59.917216,139699994@N05
1216,30.449383,59.917469,139699994@N05
1217,30.449640999999996,59.917605,139699994@N05
1218,30.449721999999998,59.917605,139699994@N05
1219,30.449333000000003,59.917611,139699994@N05
1220,30.449294000000002,59.917438,139699994@N05
1221,30.261305,59.912688,99210278@N08
1222,30.295915,59.928656000000004,138188791@N04
1223,30.301752,59.93226899999999,138188791@N04
1224,30.307716999999997,59.932956999999995,138188791@N04
1225,30.306171999999997,59.93441899999999,138188791@N04
1226,30.310463000000002,59.934934999999996,138188791@N04
1227,30.31145,59.93558,138188791@N04
1228,30.299390999999996,59.984836,84054295@N08
1229,30.257638,59.90213000000001,142785886@N06
1230,30.337896999999998,59.955251000000004,145414276@N08
1231,30.349087,59.95111,145414276@N08
1232,30.316990999999998,59.942536,33277678@N03
1233,30.340633,59.942459,149687704@N03
1234,30.269436,59.928312,160118646@N06
1235,30.269436,59.928656000000004,160118646@N06
1236,30.257661,59.901391000000004,142785886@N06
1237,30.301388,60.006944,132813848@N04
1238,30.304402000000003,59.934712,127795981@N06
1239,30.304240999999998,59.935097999999996,127795981@N06
1240,30.293984000000002,59.984901,84054295@N08
1241,30.324222,59.951561,23465276@N04
1242,30.321419,59.95425,23465276@N04
1244,30.321608,59.954471999999996,23465276@N04
1245,30.341169,59.936397,95446690@N02
1246,30.34093,59.936177,95446690@N02
1247,30.208046000000003,59.958413,154811946@N05
1248,30.257635999999998,59.901180000000004,142785886@N06
1249,30.332415,59.93487,31498979@N05
1250,30.304261999999998,59.934768999999996,127795981@N06
1251,30.310806,59.937567,132895874@N07
1252,30.319390000000002,59.891418,50158479@N05
1253,30.310308000000003,59.962031999999994,50158479@N05
1254,30.323062,59.898537,50158479@N05
1255,30.323763,59.914049,122278953@N05
1256,30.323788,59.914055000000005,122278953@N05
1257,30.313238000000002,59.963933,122278953@N05
1258,30.313236,59.963922,122278953@N05
1260,30.328225,59.941371999999994,122278953@N05
1261,30.328177,59.941438,122278953@N05
1262,30.328060999999998,59.941438,122278953@N05
1263,30.328038,59.941441000000005,122278953@N05
1264,30.328160999999998,59.941466000000005,122278953@N05
1265,30.326361,59.935461,122278953@N05
1267,30.326365999999997,59.935596999999994,122278953@N05
1268,30.326252,59.93551899999999,122278953@N05
1269,30.326388,59.935449,122278953@N05
1272,30.318596999999997,59.891216,122278953@N05
1278,30.318194000000002,59.891560999999996,122278953@N05
1279,30.321752000000004,59.88438299999999,122278953@N05
1280,30.289405,59.930482999999995,122278953@N05
1282,30.291283,59.929147,122278953@N05
1283,30.360252000000003,59.928452,122278953@N05
1284,30.329866,59.920260999999996,122278953@N05
1285,30.336513,59.924836,122278953@N05
1286,30.336483,59.924847,122278953@N05
1287,30.336596999999998,59.924805000000006,122278953@N05
1288,30.329877000000003,59.920249,122278953@N05
1289,30.328196999999996,59.941377,122278953@N05
1290,30.302052000000003,59.945038000000004,155632720@N03
1291,30.310796000000003,59.93735600000001,132895874@N07
1292,30.320999999999998,59.95415799999999,23465276@N04
1293,30.324475,59.951488,23465276@N04
1295,30.327771999999996,59.948423999999996,23465276@N04
1297,30.272547999999997,59.939783,111303005@N06
1298,30.273459999999996,59.939347999999995,111303005@N06
1299,30.341586,59.942611,23465276@N04
1300,30.200407000000002,59.980520999999996,147085195@N03
1301,30.269136,59.979141000000006,147085195@N03
1302,30.312479999999997,59.945479000000006,147085195@N03
1303,30.302846000000002,59.937397,147085195@N03
1304,30.306065000000004,59.934698,147085195@N03
1305,30.197789,59.981262,147085195@N03
1306,30.315477,59.938602,153959403@N07
1307,30.449319,59.91756899999999,139699994@N05
1308,30.44965,59.917636,139699994@N05
1309,30.449279999999998,59.91755500000001,139699994@N05
1310,30.4495,59.917646999999995,139699994@N05
1311,30.449365999999998,59.9176,139699994@N05
1312,30.449533000000002,59.917702,139699994@N05
1313,30.449683,59.917694,139699994@N05
1314,30.449633000000002,59.917666000000004,139699994@N05
1316,30.4495,59.917591,139699994@N05
1317,30.301752,59.960961,84054295@N08
1318,30.449525,59.917646999999995,139699994@N05
1319,30.449835999999998,59.917747,139699994@N05
1320,30.449555,59.917646999999995,139699994@N05
1321,30.449319,59.917632999999995,139699994@N05
1322,30.312888,59.94003000000001,47765927@N06
1323,30.326221999999998,59.938461,55748934@N06
1324,30.29113,59.915687,111303005@N06
1325,30.351972999999997,59.944023,32548471@N04
1326,30.300528999999997,59.983886,84054295@N08
1327,30.31808,59.939602,88046665@N02
1329,30.317759000000002,59.937663,88046665@N02
1330,30.257577,59.901030000000006,142785886@N06
1331,30.381081,59.949346999999996,30888227@N08
1332,30.357713,59.939116000000006,8084580@N06
1333,30.290304,59.93748299999999,143103827@N05
1334,30.316115999999997,59.939552,63885434@N03
1335,30.331008,59.93473,63885434@N03
1336,30.343396999999996,59.933085999999996,63885434@N03
1337,30.337233,59.933586,63885434@N03
1338,30.356494,59.931622,63885434@N03
1339,30.320140999999996,59.931516,8084580@N06
1340,30.34355,59.929672,96497948@N04
1341,30.349538,59.914581999999996,99637942@N03
1342,30.301752,59.940523999999996,138188791@N04
1343,30.312652000000003,59.94104,138188791@N04
1344,30.293083000000003,59.937493,138188791@N04
1345,30.308189000000002,59.926678,111303005@N06
1346,30.297997,59.931082999999994,85355933@N00
1347,30.329582000000002,59.940012,41133601@N03
1348,30.326161,59.93534399999999,88046665@N02
1349,30.326075,59.935196999999995,88046665@N02
1350,30.328252000000003,59.935277,88046665@N02
1351,30.330158,59.93466899999999,88046665@N02
1352,30.318310999999998,59.939780000000006,88046665@N02
1353,30.315731,59.935706999999994,88046665@N02
1354,30.448946999999997,59.917255000000004,139699994@N05
1355,30.449521999999998,59.917427,139699994@N05
1356,30.449279999999998,59.9174,139699994@N05
1357,30.331846000000002,59.937977000000004,144444064@N04
1358,30.325484000000003,59.937628000000004,144444064@N04
1359,30.384491999999998,59.919295999999996,50158479@N05
1360,30.286458000000003,59.923224,75010855@N03
1361,30.286158,59.923152,75010855@N03
1363,30.449315999999996,59.917452000000004,139699994@N05
1364,30.449677,59.917716000000006,139699994@N05
1365,30.449821999999998,59.917666000000004,139699994@N05
1367,30.449227,59.917463,139699994@N05
1368,30.453163,59.919097,139699994@N05
1369,30.182708,59.944161,44187670@N07
1370,30.307025,59.943316,44187670@N07
1371,30.328666,59.94126899999999,44187670@N07
1373,30.329052,59.940338,44187670@N07
1378,30.3283,59.939713,44187670@N07
1379,30.308421999999997,59.931955,44187670@N07
1380,30.308215999999998,59.932297,44187670@N07
1381,30.308090999999997,59.932616,44187670@N07
1382,30.308333,59.934166000000005,44187670@N07
1383,30.308308,59.934077,44187670@N07
1384,30.30348,59.936036,44187670@N07
1385,30.183621999999996,59.944447,44187670@N07
1386,30.183415999999998,59.944798999999996,44187670@N07
1387,30.384813,59.92298,63885434@N03
1388,30.384519,59.922957999999994,63885434@N03
1389,30.387388,59.922991,63885434@N03
1390,30.385565999999997,59.922582999999996,63885434@N03
1391,30.38605,59.923255000000005,63885434@N03
1392,30.387733,59.92313000000001,63885434@N03
1393,30.386627,59.922916,63885434@N03
1394,30.385477,59.922968999999995,63885434@N03
1395,30.384313,59.923191,63885434@N03
1396,30.387377,59.92295,63885434@N03
1397,30.387985999999998,59.922957999999994,63885434@N03
1398,30.387811,59.923455000000004,63885434@N03
1399,30.387435999999997,59.923325,63885434@N03
1400,30.387396999999996,59.9236,63885434@N03
1401,30.385405,59.922336,63885434@N03
1402,30.386944,59.922777,63885434@N03
1403,30.386955,59.922796999999996,63885434@N03
1404,30.368485999999997,59.9263,63885434@N03
1405,30.374594000000002,59.929766,63885434@N03
1406,30.312313,59.941238,63885434@N03
1407,30.316215999999997,59.939566000000006,63885434@N03
1409,30.346952,59.927958,63885434@N03
1410,30.347094,59.927872,63885434@N03
1411,30.337321999999997,59.933513,63885434@N03
1412,30.363621999999996,59.930661,63885434@N03
1413,30.360366,59.928946999999994,63885434@N03
1414,30.369938,59.929652000000004,63885434@N03
1415,30.366238,59.935047,63885434@N03
1416,30.368583,59.933011,63885434@N03
1417,30.364277,59.936783,63885434@N03
1418,30.364113,59.935894,63885434@N03
1419,30.364002000000003,59.935993999999994,63885434@N03
1420,30.370483,59.929141,63885434@N03
1422,30.328273,59.946142,164894858@N03
1424,30.307674,59.933248999999996,21862224@N00
1425,30.289306,59.93480600000001,138188791@N04
1426,30.307073,59.938697,138188791@N04
1427,30.325698,59.935704,155632720@N03
1428,30.325155,59.935655000000004,145565190@N05
1429,30.313503000000004,59.940148,145565190@N05
1430,30.312645,59.940008999999996,145565190@N05
1431,30.311636,59.937235,145565190@N05
1433,30.316353999999997,59.95025,145414276@N08
1434,30.312695,59.940138,145414276@N08
1435,30.328445000000002,59.940481000000005,167961195@N07
1436,30.328788,59.940234,162473128@N08
1438,30.316622,59.949853000000004,145414276@N08
1439,30.334033,59.946799,23465276@N04
1440,30.334585999999998,59.94596899999999,23465276@N04
1441,30.334794,59.946025,23465276@N04
1443,30.334652000000002,59.946063,23465276@N04
1444,30.334746999999997,59.945961,23465276@N04
1446,30.334758,59.946066,23465276@N04
1448,30.334636,59.945646999999994,23465276@N04
1449,30.334991,59.945446999999994,23465276@N04
1451,30.335119,59.945561,23465276@N04
1452,30.335044,59.944193999999996,23465276@N04
1453,30.313425,59.934302,21862224@N00
1454,30.334288,59.946872,23465276@N04
1455,30.334571999999998,59.946638,23465276@N04
1456,30.334694,59.946111,23465276@N04
1457,30.334846999999996,59.946316,23465276@N04
1458,30.334694,59.946286,23465276@N04
1459,30.334908000000002,59.946608,23465276@N04
1461,30.334027000000003,59.946923999999996,23465276@N04
1464,30.334719,59.946918999999994,23465276@N04
1465,30.334358,59.94668299999999,23465276@N04
1467,30.334296999999996,59.946847,23465276@N04
1468,30.334477000000003,59.9464,23465276@N04
1472,30.31673,59.94903000000001,23465276@N04
1474,30.313202,59.989568999999996,131694276@N08
1475,30.449388,59.917457999999996,139699994@N05
1476,30.4497,59.917591,139699994@N05
1477,30.449365999999998,59.917480000000005,139699994@N05
1478,30.4495,59.917432999999996,139699994@N05
1479,30.449658000000003,59.917674,139699994@N05
1481,30.449496999999997,59.917432999999996,139699994@N05
1482,30.449383,59.91735500000001,139699994@N05
1484,30.449694,59.917611,139699994@N05
1485,30.449835999999998,59.917572,139699994@N05
1486,30.44953,59.917010999999995,139699994@N05
1487,30.449716,59.917591,139699994@N05
1488,30.449696999999997,59.91735799999999,139699994@N05
1489,30.449211,59.917513,139699994@N05
1490,30.449663,59.917868999999996,139699994@N05
1491,30.449621999999998,59.918616,139699994@N05
1492,30.319696,59.953855000000004,50158479@N05
1493,30.324982000000002,59.93642,50158479@N05
1494,30.331523999999998,59.912718000000005,50158479@N05
1495,30.307577000000002,59.952243,141875401@N08
1496,30.355190999999998,59.937718999999994,149591708@N08
1498,30.323284,59.935991,68296492@N05
1499,30.392045,59.947617,167961195@N07
1500,30.387990000000002,59.921129,167961195@N07
1501,30.269651,59.935407999999995,155632720@N03
1502,30.354999,59.937670999999995,149591708@N08
1503,30.4497,59.91755500000001,139699994@N05
1504,30.449422,59.917407999999995,139699994@N05
1505,30.333423,59.944265,84054295@N08
1506,30.308178,59.936703,148909932@N06
1507,30.305913,59.93413,25986852@N03
1508,30.322995000000002,59.942104,84054295@N08
1509,30.317413000000002,59.948986,140264807@N07
1510,30.308794,59.93988,94421156@N04
1511,30.230641,59.969021999999995,36156740@N07
1512,30.220491,59.969885999999995,36156740@N07
1513,30.224567999999998,59.96952099999999,36156740@N07
1514,30.326096999999997,59.93421899999999,96661706@N04
1515,30.326676000000003,59.931075,50158479@N05
1516,30.298771999999996,59.939144999999996,50158479@N05
1517,30.218453000000004,59.970155000000005,36156740@N07
1518,30.326615999999998,59.934732999999994,96661706@N04
1520,30.326633,59.934452,96661706@N04
1522,30.326527000000002,59.934475,96661706@N04
1523,30.30033,59.93325,96661706@N04
1524,30.292733000000002,59.925872,96661706@N04
1525,30.292855,59.925922,96661706@N04
1529,30.326588,59.934466,96661706@N04
1532,30.325922,59.934127000000004,96661706@N04
1533,30.32615,59.934208,96661706@N04
1534,30.325691,59.934086,96661706@N04
1535,30.326202000000002,59.93425,96661706@N04
1538,30.368335,59.945898,69055789@N03
1539,30.327969,59.934380000000004,96661706@N04
1540,30.328588,59.934405000000005,96661706@N04
1541,30.328211,59.934247,96661706@N04
1542,30.32658,59.934466,96661706@N04
1543,30.326625,59.934458,96661706@N04
1544,30.326435999999998,59.934497,96661706@N04
1546,30.328290999999997,59.939502000000005,96661706@N04
1547,30.328452000000002,59.93959399999999,96661706@N04
1548,30.328454999999998,59.939741000000005,96661706@N04
1549,30.328677000000003,59.939652,96661706@N04
1550,30.328652,59.939705000000004,96661706@N04
1551,30.3298,59.939902000000004,96661706@N04
1552,30.330154999999998,59.9398,96661706@N04
1553,30.329590999999997,59.939772,96661706@N04
1554,30.330283,59.939893999999995,96661706@N04
1555,30.33018,59.93981899999999,96661706@N04
1556,30.327794,59.938763,96661706@N04
1557,30.326058000000003,59.934138,96661706@N04
1558,30.326010999999998,59.934107999999995,96661706@N04
1560,30.325896999999998,59.934127000000004,96661706@N04
1561,30.325938,59.934118999999995,96661706@N04
1562,30.326247,59.93426899999999,96661706@N04
1563,30.3257,59.934822,96661706@N04
1564,30.325666,59.934638,96661706@N04
1565,30.324422,59.93425799999999,96661706@N04
1566,30.324540999999996,59.93428,96661706@N04
1567,30.308025,59.915868999999994,96661706@N04
1568,30.338112,59.939923,50158479@N05
1569,30.305471,59.944559999999996,50158479@N05
1570,30.328571999999998,59.934383,96661706@N04
1571,30.326488,59.934360999999996,96661706@N04
1572,30.326629999999998,59.936291000000004,96661706@N04
1573,30.328494,59.939461,96661706@N04
1575,30.329344,59.939811,96661706@N04
1576,30.312144,59.937625,96661706@N04
1577,30.304833000000002,59.934105,96661706@N04
1578,30.303036,59.934363,96661706@N04
1579,30.301271999999997,59.933841,96661706@N04
1580,30.300447,59.933277000000004,96661706@N04
1581,30.30045,59.933313,96661706@N04
1582,30.300525,59.933285999999995,96661706@N04
1583,30.324121999999996,59.934971999999995,96661706@N04
1584,30.327015999999997,59.93563,96661706@N04
1585,30.327708,59.934338000000004,96661706@N04
1586,30.314758,59.939597,96661706@N04
1587,30.332586,59.947047999999995,84054295@N08
1588,30.352488,59.922360999999995,94421156@N04
1589,30.359396999999998,59.90425,127099306@N08
1590,30.300435999999998,59.933271999999995,96661706@N04
1591,30.300427000000003,59.933285999999995,96661706@N04
1597,30.300333000000002,59.933236,96661706@N04
1598,30.300402000000002,59.933271999999995,96661706@N04
1599,30.300396999999997,59.93328,96661706@N04
1600,30.300872,59.933668999999995,96661706@N04
1601,30.300538,59.933516000000004,96661706@N04
1602,30.299908000000002,59.93363000000001,96661706@N04
1603,30.300583000000003,59.933436,96661706@N04
1604,30.301485999999997,59.933308,96661706@N04
1605,30.305977000000002,59.934036,96661706@N04
1606,30.305983,59.933975,96661706@N04
1608,30.305466,59.934433,96661706@N04
1609,30.307297,59.932075,96661706@N04
1610,30.308058000000003,59.931625,96661706@N04
1612,30.308069,59.928038,96661706@N04
1613,30.307902000000002,59.924544,96661706@N04
1615,30.308138,59.924586,96661706@N04
1617,30.307888000000002,59.924358,96661706@N04
1618,30.296783,59.92643,96661706@N04
1619,30.343594,59.964296999999995,96661706@N04
1620,30.343608000000003,59.964282999999995,96661706@N04
1621,30.296825,59.926166,96661706@N04
1622,30.296269,59.926127,96661706@N04
1623,30.292827000000003,59.925911,96661706@N04
1625,30.294511,59.926277,96661706@N04
1626,30.295338,59.925622,96661706@N04
1629,30.324786,59.935373999999996,96661706@N04
1632,30.295277000000002,59.925555,96661706@N04
1633,30.327394,59.934383,96661706@N04
1634,30.327227,59.93433,96661706@N04
1635,30.327475,59.934311,96661706@N04
1636,30.327019,59.935611,96661706@N04
1637,30.327008000000003,59.935632999999996,96661706@N04
1638,30.326508,59.934475,96661706@N04
1640,30.31245,59.940658,96661706@N04
1641,30.312161,59.939786,96661706@N04
1642,30.31213,59.9398,96661706@N04
1643,30.309310999999997,59.939602,96661706@N04
1644,30.302355,59.93663299999999,96661706@N04
1645,30.304071999999998,59.934666,96661706@N04
